LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-96.4076857,30.0687649,11698,Emshoff Road,,BRENHAM,,,,,74b0bc3a0a4bb3be
-96.3293675,30.0698757,0,Phillipsburg Church Road,,,,,,,9ee060155707fd84
-96.3854165,30.0698523,10716,New Wehdem Road,,BRENHAM,,,,,4e4b4205402b2965
-96.3545046,30.0685444,0,Tegeler Road,,,,,,,5634ae31457d3f02
-96.3851326,30.0682384,10874,New Wehdem Road,,BRENHAM,,,,,b615adb4289cf427
-96.4515458,30.0715322,16649,Fm 109,,BRENHAM,,,,,e675d21ce19ae10b
-96.3469921,30.068721,1060,Old 36 Road,,,,,,,6f83a1e7af03e4c1
-96.3721414,30.0651679,9208,Rocky Road,,BELLVILLE,,,,,d1039be7b4e52307
-96.4572438,30.0716671,10739,North Oil Field Road,,,,,,,dffb5931037e3d12
-96.4458298,30.0689341,16770,Fm 109,,BRENHAM,,,,,d49818c7e9aed3e8
-96.3534261,30.0693972,9657,Tegeler Road,,,,,,,01d9edf9684bcd4d
-96.2042969,30.0663013,0,Fm 1371 (Off Of),,,,,,,4e64d87cf7aa5f80
-96.4517124,30.0711976,0,Fm 109,,BRENHAM,,,,,c41e111707369bdd
-96.2075175,30.0645043,0,Fm 1371 North,,CHAPPELL HILL,,,,,164b80a7c68bdfde
-96.4602456,30.070858,10490,North Oil Field Road,,BRENHAM,,,,,7c2ed8783b6f3508
-96.4521322,30.0708101,16619,Fm109,,BRENHAM,,,,,0cca6c7ccec5b3e4
-96.3996143,30.0692549,0,Emshoff Road,,,,,,,24cd2c245ef4801f
-96.3891364,30.0687495,,,,,,,,,cef047309de39be3
-96.3248257,30.0658967,761,Kiemsteadt Road,,CHAPPELL HILL,,,,,2c963fce7f379e1f
-96.2474936,30.0625847,11611,Tottenham Road,,,,,,,36c22ef52dd4bff3
-96.4188598,30.0657767,12201,Emshoff Road,,,,,,,316872be640608d5
-96.3811024,30.063614,9670,New Wehdem Road,,BRENHAM,,,,,0abd81ca59fa8960
-96.2823773,30.0641606,0,Byler Lane,,CHAPPELL HILL,,,,,a47bf2a749b2b565
-96.4620933,30.0695977,0,Wilder Road,,,,,,,9c774a1fee2200f5
-96.3977046,30.0679551,10730,Emshoff Road,,BRENHAM,,,,,2ec44983059d79d8
-96.4467663,30.0677436,16792,Williams Creek Road,, ,,,,,861196e6544f4793
-96.4595984,30.0674759,10944,North Oil Field Road,,,,,,,6c65974a93de9854
-96.4498434,30.0701104,16718,Fm109,,,,,,,1698549c7889a0c5
-96.4679928,30.0702687,0,Wilder Road,,,,,,,7f725d278bd0e44f
-96.3756153,30.0648745,9214,Rocky Road,,BELLVILLE,,,,,6ea8418841970d35
-96.4675456,30.0698049,0,Wilder Road,,,,,,,36ed6986018aa33b
-96.4244929,30.0691171,0,Emshoff Road,,,,,,,e127ee2721eed978
-96.4530004,30.0699811,11011,North Oil Field Road,,BRENHAM,,,,,a23f8b64bebd16b2
-96.3461331,30.06717,0,Kenney Highway (Off Of),,,,,,,69f6d7e7f0519a70
-96.3937996,30.0672841,10111,Club Road,,BRENHAM,,,,,9ac1639d1a89c664
-96.1934755,30.0625551,0,Baranowski Bush Road,,,,,,,3a8040967963b4fa
-96.1918967,30.0624099,9962,Baranowski Bush Road,,,,,,,fa655a695d27ec0e
-96.242689,30.0610029,0,Tottenham Road,,CHAPPELL HILL,,,,,9644ec0c617fabd4
-96.4026676,30.0662228,11090,Emshoff Road,,BRENHAM,,,,,1299592fe9e0a59d
-96.2065188,30.0634757,9116,North Fm 1371,,CHAPPELL HILL,,,,,e0f0bd585213f14e
-96.1946213,30.0625243,0,Baranowski Bush Road,,,,,,,55670c5aa8b7fa63
-96.4666362,30.0691215,6525,Wilder Road,,BRENHAM,,,,,4e5381a5f7f9e95c
-96.1911576,30.0624435,10030,Baranowski Bush Road,,SEALY,,,,,8296ab40dcdce82b
-96.1962376,30.0624286,9700,Baranowski Bush Road,,BELLVILLE,,,,,2322f34fa0ad40e3
-96.4705567,30.0675037,6411,Wilder Road,,,,,,,c0912dc43534296c
-96.3514755,30.065799,10757,Rocky Road,,BELLVILLE,,,,,aa27360bb762d066
-96.3544795,30.0669379,10638,Rocky Road,,BELLVILLE,,,,,d1603a82f7d31449
-96.1902973,30.0621855,0,Baranowski Bush Road,,,,,,,49e964e084b3be26
-96.3679597,30.0655942,0,Rocky Road,,,,,,,f152e0069f64539c
-96.4139365,30.0573382,11531,Emshoff Road,,,,,,,2bf516b6fb9ba62e
-96.4301442,30.0654979,9399,Wehring Road,,BLEIBLERVILLE,,,,,edfc1057779c17ff
-96.1893111,30.062248,0,Baranowski Bush Road,,,,,,,cac0f1d0d56c6847
-96.4511747,30.0687306,16697,Williams Creek Road,,BRENHAM,,,,,8800492f1d5890ed
-96.4319077,30.0680141,0,Krueger Road,,,,,,,a3d69e7dac2193ff
-96.4545674,30.0692455,10980,North Oil Field Road,, ,,,,,7b1016f9f2bf5fa5
-96.4655423,30.068282,0,Wilder Road,,,,,,,87c5d8c592681f48
-96.4170164,30.060386,12079,Emshoff Road,,BRENHAM,,,,,e5ae3dd5430b08d0
-96.1884768,30.0620642,10180,Baranowski Bush Road,,,,,,,6a72440075f055d9
-96.4525761,30.0691957,16405,Fm 109,,BRENHAM,,,,,38e32cc2fa29d85b
-96.4540985,30.0689399,11012,North Oil Field Road,,BRENHAM,,,,,1aabe65ad8793ea1
-96.2392607,30.0612942,0,Tottenham Road,,CHAPPELL HILL,,,,,866dc8efb1217a21
-96.2304969,30.0629066,10440,Tottenham Road,, ,,,,,5f29adeec6311369
-96.4535972,30.0688881,0,North Oil Field Road,,,,,,,86ecd0b3d4808298
-96.1878987,30.0620821,0,Baranowski Bush Road,,,,,,,b78bd69aeb2d8783
-96.3904419,30.0661402,10052,Club Road,,BRENHAM,,,,,f243a921cd7644eb
-96.2361043,30.0638299,0,Tottenham Road,,CHAPPELL HILL,,,,,327cb45add96698b
-96.4498941,30.0683731,16711,Williams Creek Road,,BRENHAM,,,,,c70a42d12f2c1192
-96.2066046,30.0621856,0,Fm 1371 North,,CHAPPELL HILL,,,,,eb6a769573c0a290
-96.1539643,30.058862,4097,Brooks Road,, ,,,,,af05b52f5b1d5e2e
-96.3438983,30.0638284,10941,Kenney Highway,,BRENHAM,,,,,4725bdfff6f766e9
-96.4519907,30.0676609,16316,Fm 109,,BRENHAM,,,,,ff045c85c8173f2d
-96.4640979,30.0672094,6699,Wilder Road,,BRENHAM,,,,,133fa99ba5d1c57e
-96.187389,30.0616608,0,Baranowski Bush Road,,BELLVILLE,,,,,e246cbac8984011a
-96.1868746,30.0616854,0,Baranowski Bush Road,,BELLVILLE,,,,,16290756f91af7c8
-96.4872609,30.0685329,7294,Kamas Road,,BRENHAM,,,,,704794e3df71d1e0
-96.454109,30.0616925,0,Williams Creek Road,,,,,,,84a4a57612034a17
-96.4504239,30.0674062,16713,Williams Creek Road,,,,,,,bcd9f417c5224c88
-96.1520626,30.0602694,4094,Brooks Road,,BELLVILLE,,,,,55124934c404067d
-96.4901828,30.0659428,0,Kamas Road,,BRENHAM,,,,,ba695cc248512eec
-96.3966283,30.0647964,9813,Club Road,,BRENHAM,,,,,f5d135f858b4de2e
-96.2101331,30.0613048,0,North Fm 1371,,CHAPPELL HILL,,,,,b03016a5e8a31e3d
-96.4525784,30.0668885,16236,Fm 109,,BRENHAM,,,,,d14e7c8bd8e331bb
-96.23493,30.0595317,0,Tottenham Road,,CHAPPELL HILL,,,,,490f816dd1fc6fd7
-96.2062382,30.0604485,8858,Fm 1371,,CHAPPELL HILL,,,,,b2ff0fdd2911b7e5
-96.3430352,30.0647911,10933,Kenney Highway,,BRENHAM,,,,,7ad52a65d26c5962
-96.3193783,30.0622022,0,Kempstead Road,,,,,,,a37a78bd0fcf25f7
-96.1798266,30.0615007,0,Korthauer Road,,,,,,,12cd0641ef28ab5c
-96.431299,30.0664162,9720,Krueger Road,,BLEIBLERVILLE,,,,,774a74e15f9b26e3
-96.3920262,30.0645496,0,Club Road,,,,,,,1325f63ba052854b
-96.4078496,30.0650116,11696,Emshoff Road,,BRENHAM,,,,,e9123822a33f6e16
-96.488988,30.0650834,0,Kamas Road,,BRENHAM,,,,,6c5166735f2a9a50
-96.4552591,30.0647703,0,Fm 109,,,,,,,4b491aec9b59a87d
-96.3639396,30.0626396,9743,Rocky Road,, ,,,,,97b798c292a9927f
-96.4245313,30.0624304,0,Wehring Road,,,,,,,1728d33fa416928b
-96.4308771,30.0632041,9453,Krueger Road,,,,,,,4c8784d3610b1184
-96.2264768,30.0634186,10353,Eberly Ranch Lane,,CHAPPELL HILL,,,,,4b53f6570963cca0
-96.3210054,30.0610031,1152,Kiemsteadt Road,,CHAPPELL HILL,,,,,662149dcc839fca6
-96.4325971,30.0650801,0,Krueger Road (Off Of),,BLEIBLERVILLE,,,,,9bdffba8ae3be22e
-96.3232823,30.0623727,994,Keimsteadt Road,,CHAPPELL HILL,,,,,ded85125d56cbd69
-96.5008521,30.0670485,9500,Wesley Church Road,,BRENHAM,,,,,6a9368277d3a93f4
-96.4309068,30.0654206,9652,Krueger Road,,BLEIBLERVILLE,,,,,e16b6d543152dcde
-96.3263134,30.0617096,760,Kiemsteadt Road,,CHAPPELL HILL,,,,,808d7b562703378c
-96.4317469,30.0654188,9647,Krueger Road,,BLEIBLERVILLE,,,,,943b31fa74a6a866
-96.3297912,30.0626782,290,Phillipsburg Church Road,,CHAPPELL HILL,,,,,f4467252e6b2c367
-96.1789757,30.0590563,10442,Korthauer Road,,BELLVILLE,,,,,8123c4c2252aca13
-96.398396,30.0635064,9621,Club Road,,BRENHAM,,,,,763276f688744ad6
-96.4069449,30.0640311,0,Emshoff Road,,,,,,,98b4479bf0564e44
-96.4362877,30.0628309,0,Williams Creek Road,,BLEIBLERVILLE,,,,,e7c42092c8d089f3
-96.3939574,30.0612114,9582,Club Road,,BRENHAM,,,,,ddd5551038e349b0
-96.3666598,30.0633426,9829,Rocky Road,,BELLVILLE,,,,,2cca0a7fa10ee753
-96.3503691,30.0635549,0,Tegeler Road,,,,,,,edee73d57047d47b
-96.3856089,30.0636926,9670,New Wehdem Road,,BRENHAM,,,,,d76ef6d15a79c19a
-96.4277269,30.0638321,9627,Wehring Road,,BLEIBLERVILLE,,,,,245dd77e1e194edc
-96.4468529,30.0619924,17317,Williams Creek Road,,,,,,,b6cb03398adff49c
-96.4051903,30.062938,11208,Emshoff Road,,BRENHAM,,,,,79d558b500fdc9e4
-96.4303208,30.0639319,0,Krueger Road,,,,,,,af873cdc1a94fee3
-96.2099703,30.0588599,8933,North Fm 1371,,CHAPPELL HILL,,,,,8098185caf92ee1c
-96.1873189,30.0589683,10225,Baranowski Bush Road,,BELLVILLE,,,,,609d0245ea32738c
-96.3992203,30.0625459,9559,Club Road,,BRENHAM,,,,,4b2b20db994ee4d0
-96.1882882,30.0582279,10207,Baranowski Bush Road,,BELLVILLE,,,,,24033678cea868f3
-96.4635893,30.0622103,15517,Fm 109,,BRENHAM,,,,,41053031b1ca891b
-96.4449032,30.0636115,0,Williams Creek Road,,,,,,,75f1440b66f24ec8
-96.1891552,30.0589622,0,Baranowski Bush Road,,,,,,,773ad6ecd2da2cbb
-96.1777912,30.0575418,0,Korthauer Road,,BELLVILLE,,,,,7277e49ca01129db
-96.1901083,30.0568873,0,Baranowski Bush Road,,,,,,,eb4327412f0ef9b6
-96.1918687,30.0569811,9923,Baranowski Bush Road,,BELLVILLE,,,,,35c4434a3f194677
-96.4023054,30.0617101,0,Emshoff Road,,,,,,,dede64409eba6dbe
-96.1938491,30.0569024,9833,Baranowski Bush Road,,BELLVILLE,,,,,10731ffdc3c5ea43
-96.3651024,30.0592233,9611,Rocky Road,,,,,,,c5c92a5328085d9d
-96.1966829,30.0574896,9314,Loop Road,,BELLVILLE,,,,,287a82260873296c
-96.3217088,30.0602917,1152,Kiemsteadt Road,,CHAPPELL HILL,,,,,b557aca82824f614
-96.1977963,30.058928,0,Loop Road,,,,,,,4411657402bef0f9
-96.4963788,30.062555,9646,Wesley Church Lane,,BRENHAM,,,,,e8c280df0b4b5e5a
-96.329453,30.060927,234,Phillipsburg Church Road,,CHAPPELL HILL,,,,,6ef676f2fa500a46
-96.4494953,30.0597439,17527,Williams Creek Road,,,,,,,a2a7668e74e3338f
-96.4775411,30.0611285,15172,Yellow Rose Road,,BRENHAM,,,,,b3fa9f35ab360deb
-96.3862654,30.0577016,9453,New Wehdem Road,,BRENHAM,,,,,3985cc66ce0cf212
-96.2063032,30.0570583,8858,North Fm 1371,,CHAPPELL HILL,,,,,8d5ac9f2bb0f45bb
-96.4457442,30.0628177,0,Williams Creek Road,,,,,,,2090595005ece577
-96.5043105,30.0632732,9965,Janes Lane,,BRENHAM,,,,,b9c4d275737fb034
-96.1552129,30.0558757,3923,Brooks Road,,,,,,,ef7ec77d2ab75118
-96.272795,30.0563337,0,Lynn Road,,CHAPPELL HILL,,,,,0065ea326b04ac7b
-96.4419838,30.0623791,0,Williams Creek Road,,,,,,,54ae1fc525bd1057
-96.337409,30.0603969,0,Loop Highway 497,,,,,,,e8b4a90b9013696b
-96.3380365,30.059615,0,Loop Highway 497,,,,,,,4b029a4cc9c76421
-96.3971804,30.0623059,9621,Club Road,,BRENHAM,,,,,f6044cbd93ce8979
-96.3705722,30.0611742,9491,Rocky Road,,,,,,,6d260c89aa1b26e0
-96.1505347,30.0570462,0,Brooks Road (End Of),,,,,,,06cfc4f2d412bb32
-96.1890144,30.0564394,0,North Korthauer Lane,,,,,,,eddf3bf089785a22
-96.4295617,30.0619735,9341,Wehring Road,,BLEIBLERVILLE,,,,,5c61f2536687ad31
-96.1408375,30.0521163,1820,Newsom Road,,,,,,,eea0e8ea0189be26
-96.1873023,30.0560192,10822,North Korthauer Road,,BELLVILLE,,,,,ca91304f29356f1a
-96.5137656,30.0627373,10071,Shelby Road,,BRENHAM,,,,,9c464619d9134a9a
-96.1589507,30.0558174,3785,Brooks Road,,BELLVILLE,,,,,37d1a364e3d51b09
-96.2687155,30.0569028,0,Lynn Road,,CHAPPELL HILL,,,,,d6ad6a0c7b6af6c4
-96.4717113,30.0605037,0,Yellow Rose Road,,,,,,,3807041257c6dbe7
-96.4392919,30.0605141,17578,Williams Creek Road,,,,,,,40580b283dfa1ef2
-96.3224036,30.0576954,10384,Highway 36 North,,BELLVILLE,,,,,fd6a00a79aacf209
-96.2693664,30.0590036,0,Lynn Road,,,,,,,c6a4579b10ed702b
-96.4327838,30.060367,0,Krueger Road,,BLEIBLERVILLE,,,,,398380b8eb4c4cf0
-96.427259,30.0608291,9398,Wehring Road,,,,,,,f6bd4af116b7d8fd
-96.5206846,30.0610789,9521,Shelby Road,, ,,,,,edf3f3cadd37ca5b
-96.5750685,30.0636967,0,Fm389,,,,,,,c5f44c1797aa21db
-96.3715051,30.0605387,9377,Rocky Road,,,,,,,e2c9fa8bd2e48109
-96.335568,30.0586646,1886,South Loop 497,,KENNEY,,,,,f92d57c5c91f24f3
-96.328585,30.0590369,0,Phillipsburg Church Road,,,,,,,d88089b288eb3259
-96.4618581,30.0575809,15456,Fm 109,,,,,,,e6b6b3b3fb6f6d9b
-96.1707225,30.0452635,10305,Fm 1456,,BELLVILLE,,,,,5aa3e9db2e4e6be2
-96.265505,30.0577661,0,Lynn Road (Off Of),,CHAPPELL HILL,,,,,366233a5bb2fdf20
-96.372447,30.0602177,9309,Rocky Road,, ,,,,,b52781d832cfb8e3
-96.3737831,30.0603829,0,Rocky Road,,,,,,,1ec0fecf2b506892
-96.469867,30.0563928,14730,Yellow Rose Road,,,,,,,fae3eaaee6ba7c1f
-96.2436067,30.0506085,7410,Kramer Road,,,,,,,ff892aa9d3936ae1
-96.5757119,30.0628911,4375,East Fm 389,,BURTON,,,,,9d9c9fef395ecff5
-96.2478399,30.0549559,0,Kramer Road,,CHAPPELL HILL,,,,,256932f5164eef16
-96.3750209,30.0572599,8504,Rocky Road,,,,,,,bd74b26f81690118
-96.4270673,30.0596861,0,Wehring Road,, ,,,,,463bf623adfc9a56
-96.4434834,30.060435,0,Williams Creek Road,,,,,,,4e90ad17c938c5fe
-96.368008,30.0593453,9611,Rocky Road,,,,,,,424f2efbec03df64
-96.4903019,30.0620688,0,Kamas Road (Off Of),,BRENHAM,,,,,d7543f32b77922d8
-96.3338863,30.0583129,10771,Highway 36 North,,KENNEY,,,,,510468445f863ab5
-96.1850739,30.0543982,0,North Korthauer Lane (Off Of),,BELLVILLE,,,,,4c5b61d567f640a4
-96.5590484,30.0634089,13697,Homestead Lane,,BURTON,,,,,e5c2baabc3380564
-96.5596419,30.0609781,13673,Homestead Lane,,BURTON,,,,,4a26590ea57c7ee2
-96.1334647,30.0514052,1738,Newsom Road,,BELLVILLE,,,,,30f29af4847cb20a
-96.5028535,30.0594958,0,North Fm 2502,,,,,,,7ffb248daf122810
-96.3915887,30.057167,9368,Bleiblerville Road,,BRENHAM,,,,,51780585315efc6a
-96.4222294,30.0576668,0,Wehring Road,,,,,,,b39714f9e94a025f
-96.1601205,30.0548211,0,Brooks Road,,,,,,,5f54305ece3d2acc
-96.1969634,30.0550348,9132,Loop Road,,BELLVILLE,,,,,6afe331ddf99ddf1
-96.3322005,30.0575538,1449,Kenney Hall Road,,KENNEY,,,,,3adf19dc351981a9
-96.4011173,30.0581691,0,Club Road,,BRENHAM,,,,,027dfe51b2e12474
-96.4360091,30.0585214,0,Williams Creek Road,,BLEIBLERVILLE,,,,,e72aa6020ccf433c
-96.5233507,30.0605702,9413,Shelby Road,,,,,,,8414f618ec346fd0
-96.5735002,30.0626459,4749,County Line Road,,BURTON,,,,,a32c3e699fd863d8
-96.3774721,30.0581414,0,Rocky Road,,,,,,,49c396edb7a70d97
-96.583495,30.0598001,0,Fm 389,,,,,,,02478622ab5022bf
-96.5093117,30.0601733,0,Fm 2502,,BRENHAM,,,,,94955125b11a1135
-96.329639,30.0576365,1420,Kenney Hall Road,,KENNEY,,,,,845cd996d36db2ba
-96.5718014,30.0623323,4848,County Line Road,,BURTON,,,,,44086f4111f74ce5
-96.2189987,30.0526391,0,Tottenham Road,,,,,,,cc908bd8275e7565
-96.5538967,30.0613607,13165,Schultz Road North,,BURTON,,,,,4ab4cfb64e1ada40
-96.3258677,30.0576721,10442,Highway 36 North,,BELLVILLE,,,,,aa125930de8676d6
-96.4053444,30.0501748,9021,Bleiblerville Road,,,,,,,a4e0580df791af91
-96.4278512,30.0563215,0,Krueger Road,,,,,,,d207e508430a00a7
-96.3310602,30.0571422,1413,Kenney Hall Road,,KENNEY,,,,,a0da4b3d168ca246
-96.3538469,30.0562014,0,Tegeler Road,,BELLVILLE,,,,,cef84e078aa726b4
-96.3344004,30.0563651,1884,South Loop 497,,KENNEY,,,,,973bf5aad7f7a524
-96.4434108,30.0581593,0,Krueger Road,,,,,,,0165bc704493493c
-96.5002733,30.0576879,8994,North Fm 2502,,BRENHAM,,,,,75e32e5383d0e82e
-96.3383805,30.0575669,0,Fm2754,,BELLVILLE,,,,,d2dd8a86d52a6833
-96.4401232,30.0561091,0,Krueger Road,,BLEIBLERVILLE,,,,,b7245597dda21c16
-96.2336237,30.0514244,0,Tottenham Road,,CHAPPELL HILL,,,,,49c77b60ada3deb0
-96.1579698,30.0530073,0,Brooks Road,,,,,,,fbc4f73fc111dd3b
-96.1887082,30.0531631,10809,North Korthauer Road,,BELLVILLE,,,,,2576852da7200806
-96.5168684,30.0599082,0,Shelby Road,,,,,,,7e3b0cff1f96cf84
-96.4844058,30.0592582,15344,Yellow Rose Road,,,,,,,47376da8f8a2b8dd
-96.2506593,30.0534262,8176,Kramer Road,,CHAPPELL HILL,,,,,8c28c78eff8664ef
-96.4812591,30.0584965,15298,Yellow Rose Road,,BRENHAM,,,,,c1576f7572b92733
-96.4428229,30.057428,17601,Williams Creek Road,,BLEIBLERVILLE,,,,,683ca95cfdecfaad
-96.3280724,30.0562304,10463,Highway 36 North,,BELLVILLE,,,,,ce9c524a5e1b0afb
-96.2236899,30.0520441,8968,Tottenham Road,, ,,,,,7e7fb8bc363b52f0
-96.5153821,30.0599921,9949,Shelby Road,,BRENHAM,,,,,56490e83d91124cf
-96.3718351,30.0557688,8320,New Wehdem Road,,BRENHAM,,,,,13013775a5f1e83c
-96.5131042,30.0584731,10120,Shelby Road,,BRENHAM,,,,,30f873965acd776e
-96.1870182,30.0540087,10814,North Korthauer Lane,,BELLVILLE,,,,,d8ab6bbe1d24770f
-96.4763733,30.0566576,14938,Yellow Rose Road,,BRENHAM,,,,,8ade747c8c741974
-96.3298084,30.0567291,1386,Kenney Hall Road,,KENNEY,,,,,63e9cd11f9d01772
-96.4293184,30.0551268,0,Krueger Road,,,,,,,074ee3cdbe95d02c
-96.340473,30.0565123,8774,Fm 2754,, ,,,,,4f9462352162ea66
-96.3594366,30.055399,9611,Rocky Road,,,,,,,dd9ca6d0586431af
-96.525028,30.0594064,9223,Shelby Road,,BRENHAM ,,,,,e75741da6d80b77f
-96.5312039,30.0562344,8450,Shelby Road,,BRENHAM,,,,,b6e4f829da922073
-96.1268844,30.0449745,830,Newsom Road,,BELLVILLE,,,,,242a8d37400532b0
-96.5580454,30.0586678,0,Wolff Road,,BURTON,,,,,42029d90012c4807
-96.1311283,30.0487954,1392,Newsom Road,,BELLVILLE,,,,,e6c4e7a84af19122
-96.552851,30.060782,13089,Schultz Road North,,BURTON,,,,,5cb715990153524c
-96.5516898,30.0590636,0,Schultz Road,,BURTON,,,,,a3eaa4a2d5967bcb
-96.3794369,30.054849,8511,New Wehdem Road,,,,,,,7b959de5cdd58c74
-96.2543597,30.0538912,0,Lynn Road,,CHAPPELL HILL,,,,,6c106a3e326857ee
-96.4212077,30.0555894,0,Emshoff Road (Off Of),,,,,,,32a066a8fd04bf6e
-96.1868896,30.0533253,10714,North Korthauer Road,,BELLVILLE,,,,,20ee4cf59ea5d7a1
-96.3485646,30.0558277,8117,Fm 2754,,,,,,,574916ec66a73f16
-96.577216,30.0603998,4209,East Fm 389,,BURTON,,,,,567893c98a9c3c08
-96.5524495,30.0601544,13089,Schultz Road North,,BURTON,,,,,34b21bc1faa8614c
-96.1969235,30.0528658,8952,Loop Road,,,,,,,9b7233ecfd0a6932
-96.5546378,30.0604302,7679,Wolff Road,,BURTON,,,,,ca52ae67b990a1e6
-96.5076084,30.0582261,9192,North Fm 2502,,BRENHAM,,,,,0f778b71931967e6
-96.3306864,30.055696,1327,Kenney Hall Road,,KENNEY,,,,,cefee5a85d65c379
-96.5115958,30.0597018,0,Fm 2502,,BRENHAM,,,,,4ff02809c177812f
-96.3296596,30.05605,1300,Kenney Hall Road,,KENNEY,,,,,0912f3f312f06e34
-96.3504661,30.0547938,8111,Fm 2754,,BRENHAM,,,,,08bb76d0cc473529
-96.332569,30.0550401,0,Dandelion Lane,,,,,,,1ed7ec9f3c5d47dc
-96.3425909,30.0526841,8524,Fm 2754,,BRENHAM,,,,,8e75871997e86e6c
-96.3666984,30.0546172,7880,New Wehdem Road,,BRENHAM,,,,,318152d998487fdf
-96.434687,30.0567472,17970,Williams Creek Road,,BLEIBLERVILLE,,,,,24eb5b290be5b67b
-96.5937096,30.0571038,4426,Wagner Road,,ROUND TOP,,,,,9bd2208c997d7c9a
-96.5742637,30.0600213,5510,Kenjura  Trail,,BURTON,,,,,0c32252d9893008c
-96.5527472,30.057101,7849,Whippoorwill Lane,,BURTON,,,,,f1f77e99ba2b0480
-96.2583597,30.0513261,0,Lynn Road,,,,,,,306311bec496e0a0
-96.2280037,30.0512956,9254,Tottenham Road,,CHAPPELL HILL,,,,,610b588b3dfcb895
-96.1704265,30.0492417,0,Fm 1456 (Off Of),,BELLVILLE,,,,,ba3d2320ba4c6460
-96.1868567,30.0524372,10706,North Korthauer Road,, ,,,,,26700d61b8f34e1f
-96.3256939,30.0527341,0,Hwy36 North,,,,,,,d80687f81d44c9b3
-96.3292581,30.0548312,1222,Kenney Hall Road,, ,,,,,f445856f7a2dd89a
-96.576839,30.059334,4164,East Fm 389,,BURTON,,,,,017fe511d519c549
-96.151969,30.0482932,3376,Brooks Road,,BELLVILLE,,,,,be5dac921a95fdfb
-96.1880008,30.0521644,0,North Korthauer Lane,,,,,,,e04159ac24c4a2f5
-96.4481093,30.055922,8007,Krueger Road,,BLEIBLERVILLE,,,,,80ca9f8ad2a8f5c7
-96.369687,30.0538482,8180,New Wehdem Road,,BRENHAM,,,,,025e74807a1b576a
-96.3946172,30.0550374,8960,Bleiblerville Road,,BRENHAM,,,,,ac200707420579b7
-96.2795098,30.0523514,0,Lynn Road,,,,,,,99d767dc3ac6f43e
-96.5187778,30.0575066,7521,Schoenau Road,,,,,,,9e5257c22e6928f9
-96.3571586,30.0535543,9611,Rocky Road,,,,,,,4b7e908172f9654b
-96.5222611,30.0574382,9318,Shelby Road,,BRENHAM,,,,,94769b517fd2de3d
-96.4082753,30.0505517,0,Club Road,,,,,,,31d391df619a2882
-96.1184191,30.0443279,0,Highway 159 East (Off Of),,BELLVILLE,,,,,cb94e568b6abc0df
-96.5252974,30.0532337,0,Shelby Road,,,,,,,1015e50a907740bc
-96.3306347,30.0545396,1552,Dandelion Lane,,,,,,,b223b44516872dbc
-96.1566453,30.0494181,3267,Brooks Road,,BELLVILLE,,,,,8d17480e1b8321ea
-96.1835497,30.0517087,0,Korthauer Road,,,,,,,cfd153218dd95da2
-96.5104295,30.056849,9145,North Fm 2502,,BRENHAM,,,,,ec8b7138fbac5e69
-96.4322217,30.055072,0,Krueger Road,,,,,,,b945ed918420ff83
-96.1868927,30.0516402,10622,North Korthauer Lane,,BELLVILLE,,,,,e06b89fbed3312e8
-96.3514806,30.0536927,7941,Fm 2754,,BRENHAM,,,,,fcbbc8c771e58635
-96.209424,30.0518421,8407,Fm 1371 North,, ,,,,,e11589fc61d797f4
-96.5476985,30.0561681,0,Schultz Road North,,BURTON,,,,,5df1a126149f5302
-96.5712356,30.0580571,5327,Kenjura Trail,,BURTON,,,,,182119f5687436d9
-96.1357459,30.0486734,1590,Newsom Road,,BELLVILLE,,,,,41cb346a17594a89
-96.5157398,30.0574973,7558,Schoenau Road,,BRENHAM,,,,,2f05433b65f8d0dd
-96.1967295,30.0509257,8940,Loop Road,, ,,,,,101e128f5b24bc3f
-96.1880504,30.0505708,10595,North Korthauer Road,,BELLVILLE,,,,,e970934b986e2972
-96.2530701,30.048201,7487,Kramer Road,,CHAPPELL HILL,,,,,c6a257e1d7b3d0ad
-96.5270306,30.0578713,9029,Shelby Road,,,,,,,734fde1e0f3163f8
-96.5734706,30.0577246,5415,Kenjura Trail,,BURTON,,,,,359f5076985c0d1b
-96.3394047,30.054042,1838,Sycamore Hill Lane,,BRENHAM,,,,,686629a89d32fa46
-96.3954011,30.0540841,0,Bleiblerville Road,,,,,,,557e6c1d89de4b9c
-96.3298748,30.0538201,1129,Kenney Hall Road,,,,,,,a7735561c7c5b03e
-96.3287901,30.0529804,1010,Kenney Hall Road,,KENNEY,,,,,68e99a452d9356d1
-96.5503185,30.0573805,12883,Schultz Road North,,BURTON,,,,,022221664ce63e5d
-96.5371237,30.053353,0,Zetter Road,,,,,,,afd644a6d9b3a8ac
-96.5358481,30.0576069,8687,Shelby Road,,BRENHAM ,,,,,9fb53062eaace85f
-96.140855,30.0492167,1901,Newsom Road,,,,,,,3e7591fe164d3a5c
-96.3523464,30.0530937,7919,Fm 2754,,BRENHAM,,,,,ee216990fffc4116
-96.330537,30.0521151,973,Kenney Hall Road,,KENNEY,,,,,b0b159a8a6d1ad6f
-96.3959124,30.0458846,8177,South Rocky Road,,BRENHAM,,,,,5c70b4b6c36f011a
-96.4455546,30.0538804,0,Krueger Road,,,,,,,b8ca7dbd02529b31
